"Geneid","GeneName","NewName","9_SC1","10_Ssh1","11_SC2","12_Ssh2"
"ENSG00000106591","MRPL32","ENSG00000106591_MRPL32",2376,1378,1537,1820
"ENSG00000106603","COA1","ENSG00000106603_COA1",2347,1375,1333,1806
"ENSG00000106605","BLVRA","ENSG00000106605_BLVRA",1252,1652,1016,1773
"ENSG00000106608","URGCP","ENSG00000106608_URGCP",2075,1737,1208,2121
"ENSG00000106609","TMEM248","ENSG00000106609_TMEM248",4826,3464,2974,3790
"ENSG00000106610","STAG3L4","ENSG00000106610_STAG3L4",450,279,228,268
"ENSG00000106615","RHEB","ENSG00000106615_RHEB",2730,1616,1567,2261
"ENSG00000106617","PRKAG2","ENSG00000106617_PRKAG2",846,426,405,514
"ENSG00000106624","AEBP1","ENSG00000106624_AEBP1",4,15,14,30
"ENSG00000106628","POLD2","ENSG00000106628_POLD2",10896,5990,7702,8237
"ENSG00000106631","MYL7","ENSG00000106631_MYL7",41,3,7,6
"ENSG00000106635","BCL7B","ENSG00000106635_BCL7B",2896,2182,2070,3336
"ENSG00000106636","YKT6","ENSG00000106636_YKT6",7520,5865,5052,8509
"ENSG00000106638","TBL2","ENSG00000106638_TBL2",2269,1393,1236,1454
"ENSG00000106665","CLIP2","ENSG00000106665_CLIP2",1861,2563,1537,3126
"ENSG00000106682","EIF4H","ENSG00000106682_EIF4H",17910,11766,11348,15534
"ENSG00000106683","LIMK1","ENSG00000106683_LIMK1",3110,3326,1680,3149
"ENSG00000106686","SPATA6L","ENSG00000106686_SPATA6L",48,35,17,24
"ENSG00000106688","SLC1A1","ENSG00000106688_SLC1A1",21,17,21,37
"ENSG00000106692","FKTN","ENSG00000106692_FKTN",836,486,318,374
"ENSG00000106701","FSD1L","ENSG00000106701_FSD1L",106,34,55,49
"ENSG00000106714","CNTNAP3","ENSG00000106714_CNTNAP3",178,79,106,83
"ENSG00000106723","SPIN1","ENSG00000106723_SPIN1",4152,2360,2038,2898
"ENSG00000106733","NMRK1","ENSG00000106733_NMRK1",117,89,77,82
"ENSG00000106771","TMEM245","ENSG00000106771_TMEM245",2881,988,1546,1466
"ENSG00000106772","PRUNE2","ENSG00000106772_PRUNE2",133,246,118,182
"ENSG00000106780","MEGF9","ENSG00000106780_MEGF9",689,401,314,349
"ENSG00000106785","TRIM14","ENSG00000106785_TRIM14",1807,956,755,1105
"ENSG00000106789","CORO2A","ENSG00000106789_CORO2A",513,527,297,593
"ENSG00000106799","TGFBR1","ENSG00000106799_TGFBR1",707,415,434,532
"ENSG00000106803","SEC61B","ENSG00000106803_SEC61B",1878,1509,1597,1963
"ENSG00000106823","ECM2","ENSG00000106823_ECM2",11,72,17,50
"ENSG00000106829","TLE4","ENSG00000106829_TLE4",106,72,77,82
"ENSG00000106852","LHX6","ENSG00000106852_LHX6",57,59,34,109
"ENSG00000106853","PTGR1","ENSG00000106853_PTGR1",1634,1683,970,1988
"ENSG00000106868","SUSD1","ENSG00000106868_SUSD1",71,34,21,50
"ENSG00000106948","AKNA","ENSG00000106948_AKNA",321,209,233,343
"ENSG00000106976","DNM1","ENSG00000106976_DNM1",1065,702,456,448
"ENSG00000106991","ENG","ENSG00000106991_ENG",12,19,22,60
"ENSG00000106992","AK1","ENSG00000106992_AK1",73,144,44,136
"ENSG00000106993","CDC37L1","ENSG00000106993_CDC37L1",798,551,543,847
"ENSG00000107020","PLGRKT","ENSG00000107020_PLGRKT",764,407,423,508
"ENSG00000107021","TBC1D13","ENSG00000107021_TBC1D13",892,843,586,901
"ENSG00000107036","RIC1","ENSG00000107036_RIC1",1217,626,550,868
"ENSG00000107077","KDM4C","ENSG00000107077_KDM4C",482,351,272,433
"ENSG00000107104","KANK1","ENSG00000107104_KANK1",716,586,443,547
"ENSG00000107105","ELAVL2","ENSG00000107105_ELAVL2",136,50,14,34
"ENSG00000107130","NCS1","ENSG00000107130_NCS1",1218,805,699,1055
"ENSG00000107140","TESK1","ENSG00000107140_TESK1",956,1069,661,978
"ENSG00000107159","CA9","ENSG00000107159_CA9",122,41,47,68
"ENSG00000107164","FUBP3","ENSG00000107164_FUBP3",1750,946,1021,1398
"ENSG00000107175","CREB3","ENSG00000107175_CREB3",1176,980,761,1029
"ENSG00000107185","RGP1","ENSG00000107185_RGP1",1784,1572,1171,2282
"ENSG00000107186","MPDZ","ENSG00000107186_MPDZ",503,423,331,463
"ENSG00000107201","DDX58","ENSG00000107201_DDX58",530,613,361,1530
"ENSG00000107223","EDF1","ENSG00000107223_EDF1",4822,2216,3422,1870
"ENSG00000107262","BAG1","ENSG00000107262_BAG1",1580,1130,908,1163
"ENSG00000107263","RAPGEF1","ENSG00000107263_RAPGEF1",1082,861,553,1331
"ENSG00000107281","NPDC1","ENSG00000107281_NPDC1",889,669,615,496
"ENSG00000107282","APBA1","ENSG00000107282_APBA1",75,32,24,31
"ENSG00000107290","SETX","ENSG00000107290_SETX",1460,840,1147,1578
"ENSG00000107331","ABCA2","ENSG00000107331_ABCA2",1499,1487,819,1528
"ENSG00000107338","SHB","ENSG00000107338_SHB",364,340,198,371
"ENSG00000107341","UBE2R2","ENSG00000107341_UBE2R2",3146,2527,2047,3191
"ENSG00000107362","ABHD17B","ENSG00000107362_ABHD17B",324,221,193,343
"ENSG00000107371","EXOSC3","ENSG00000107371_EXOSC3",1135,592,609,777
"ENSG00000107372","ZFAND5","ENSG00000107372_ZFAND5",2885,2154,1732,2786
"ENSG00000107404","DVL1","ENSG00000107404_DVL1",3239,2214,2267,1936
"ENSG00000107438","PDLIM1","ENSG00000107438_PDLIM1",3405,4316,2345,3445
"ENSG00000107443","CCNJ","ENSG00000107443_CCNJ",478,310,282,489
"ENSG00000107485","GATA3","ENSG00000107485_GATA3",209,200,151,222
"ENSG00000107521","HPS1","ENSG00000107521_HPS1",941,951,561,1102
"ENSG00000107537","PHYH","ENSG00000107537_PHYH",535,929,317,943
"ENSG00000107551","RASSF4","ENSG00000107551_RASSF4",84,249,69,208
"ENSG00000107554","DNMBP","ENSG00000107554_DNMBP",719,346,543,569
"ENSG00000107560","RAB11FIP2","ENSG00000107560_RAB11FIP2",422,177,171,259
"ENSG00000107566","ERLIN1","ENSG00000107566_ERLIN1",3353,1295,1628,2250
"ENSG00000107581","EIF3A","ENSG00000107581_EIF3A",14432,7439,8333,9350
"ENSG00000107614","TRDMT1","ENSG00000107614_TRDMT1",167,61,90,64
"ENSG00000107625","DDX50","ENSG00000107625_DDX50",1931,1064,1176,1466
"ENSG00000107643","MAPK8","ENSG00000107643_MAPK8",1383,787,687,940
"ENSG00000107651","SEC23IP","ENSG00000107651_SEC23IP",2260,1214,1249,1616
"ENSG00000107669","ATE1","ENSG00000107669_ATE1",802,363,385,623
"ENSG00000107672","NSMCE4A","ENSG00000107672_NSMCE4A",1229,513,700,698
"ENSG00000107679","PLEKHA1","ENSG00000107679_PLEKHA1",1399,1076,672,1055
"ENSG00000107731","UNC5B","ENSG00000107731_UNC5B",155,336,74,248
"ENSG00000107738","VSIR","ENSG00000107738_VSIR",143,697,74,305
"ENSG00000107745","MICU1","ENSG00000107745_MICU1",1604,1142,858,1424
"ENSG00000107758","PPP3CB","ENSG00000107758_PPP3CB",650,341,291,450
"ENSG00000107771","CCSER2","ENSG00000107771_CCSER2",1241,1076,618,1292
"ENSG00000107779","BMPR1A","ENSG00000107779_BMPR1A",997,657,484,641
"ENSG00000107789","MINPP1","ENSG00000107789_MINPP1",740,629,411,798
"ENSG00000107796","ACTA2","ENSG00000107796_ACTA2",224,381,166,357
"ENSG00000107798","LIPA","ENSG00000107798_LIPA",2950,2752,1794,2938
"ENSG00000107815","TWNK","ENSG00000107815_TWNK",1396,629,846,1022
"ENSG00000107816","LZTS2","ENSG00000107816_LZTS2",1954,2384,1026,2042
"ENSG00000107819","SFXN3","ENSG00000107819_SFXN3",3400,2753,1801,2583
"ENSG00000107821","KAZALD1","ENSG00000107821_KAZALD1",61,135,48,261
"ENSG00000107829","FBXW4","ENSG00000107829_FBXW4",874,961,557,969
"ENSG00000107833","NPM3","ENSG00000107833_NPM3",3808,1755,2119,2515
"ENSG00000107854","TNKS2","ENSG00000107854_TNKS2",2647,1322,1347,2097
"ENSG00000107862","GBF1","ENSG00000107862_GBF1",4178,3004,2601,4197
"ENSG00000107863","ARHGAP21","ENSG00000107863_ARHGAP21",4624,2997,2408,2654
"ENSG00000107864","CPEB3","ENSG00000107864_CPEB3",43,29,24,25
"ENSG00000107872","FBXL15","ENSG00000107872_FBXL15",250,286,183,339
"ENSG00000107874","CUEDC2","ENSG00000107874_CUEDC2",980,1162,656,1125
"ENSG00000107882","SUFU","ENSG00000107882_SUFU",819,648,439,849
"ENSG00000107890","ANKRD26","ENSG00000107890_ANKRD26",689,400,303,382
"ENSG00000107897","ACBD5","ENSG00000107897_ACBD5",1635,811,632,1045
"ENSG00000107902","LHPP","ENSG00000107902_LHPP",436,717,436,391
"ENSG00000107929","LARP4B","ENSG00000107929_LARP4B",3645,2018,1957,2273
"ENSG00000107937","GTPBP4","ENSG00000107937_GTPBP4",5060,2533,3136,3868
"ENSG00000107938","EDRF1","ENSG00000107938_EDRF1",853,499,522,755
"ENSG00000107949","BCCIP","ENSG00000107949_BCCIP",2874,1267,1697,1783
"ENSG00000107951","MTPAP","ENSG00000107951_MTPAP",1311,621,677,655
"ENSG00000107954","NEURL1","ENSG00000107954_NEURL1",1376,2699,757,1868
"ENSG00000107957","SH3PXD2A","ENSG00000107957_SH3PXD2A",4788,5228,3244,4535
"ENSG00000107959","PITRM1","ENSG00000107959_PITRM1",4533,3189,3100,3891
"ENSG00000107960","STN1","ENSG00000107960_STN1",617,550,329,506
"ENSG00000107968","MAP3K8","ENSG00000107968_MAP3K8",118,76,54,127
"ENSG00000107984","DKK1","ENSG00000107984_DKK1",4873,2933,2085,2317
"ENSG00000108010","GLRX3","ENSG00000108010_GLRX3",4276,2511,2397,3024
"ENSG00000108021","TASOR2","ENSG00000108021_TASOR2",3150,1224,1486,2018
"ENSG00000108039","XPNPEP1","ENSG00000108039_XPNPEP1",1367,964,886,1005
"ENSG00000108055","SMC3","ENSG00000108055_SMC3",4813,1570,2351,2337
"ENSG00000108061","SHOC2","ENSG00000108061_SHOC2",940,567,485,819
"ENSG00000108064","TFAM","ENSG00000108064_TFAM",2679,1161,1334,1748
"ENSG00000108091","CCDC6","ENSG00000108091_CCDC6",2429,1402,1184,1508
"ENSG00000108094","CUL2","ENSG00000108094_CUL2",1924,1084,1028,1259
"ENSG00000108100","CCNY","ENSG00000108100_CCNY",1979,1241,1107,1273
"ENSG00000108106","UBE2S","ENSG00000108106_UBE2S",6347,1805,3027,3089
"ENSG00000108107","RPL28","ENSG00000108107_RPL28",11364,10936,8846,10655
"ENSG00000108175","ZMIZ1","ENSG00000108175_ZMIZ1",1435,1359,649,1104
"ENSG00000108176","DNAJC12","ENSG00000108176_DNAJC12",22,59,55,120
"ENSG00000108179","PPIF","ENSG00000108179_PPIF",4528,1195,2450,1791
"ENSG00000108187","PBLD","ENSG00000108187_PBLD",61,20,25,22
"ENSG00000108219","TSPAN14","ENSG00000108219_TSPAN14",2603,2079,1571,2342
"ENSG00000108239","TBC1D12","ENSG00000108239_TBC1D12",346,235,242,292
"ENSG00000108256","NUFIP2","ENSG00000108256_NUFIP2",4961,2280,2238,3527
"ENSG00000108262","GIT1","ENSG00000108262_GIT1",4444,2685,2381,3629
"ENSG00000108298","RPL19","ENSG00000108298_RPL19",26253,19449,19302,20315
"ENSG00000108306","FBXL20","ENSG00000108306_FBXL20",395,428,290,540
"ENSG00000108309","RUNDC3A","ENSG00000108309_RUNDC3A",35,136,26,118
"ENSG00000108312","UBTF","ENSG00000108312_UBTF",5140,2498,2137,2924
"ENSG00000108342","CSF3","ENSG00000108342_CSF3",13,17,46,20
"ENSG00000108344","PSMD3","ENSG00000108344_PSMD3",5517,3713,3759,4643
"ENSG00000108349","CASC3","ENSG00000108349_CASC3",3117,1635,1649,2424
"ENSG00000108352","RAPGEFL1","ENSG00000108352_RAPGEFL1",1402,1562,553,986
"ENSG00000108370","RGS9","ENSG00000108370_RGS9",465,419,261,464
"ENSG00000108375","RNF43","ENSG00000108375_RNF43",235,193,167,219
"ENSG00000108379","WNT3","ENSG00000108379_WNT3",67,122,48,112
"ENSG00000108381","ASPA","ENSG00000108381_ASPA",12,24,4,13
"ENSG00000108384","RAD51C","ENSG00000108384_RAD51C",1190,559,555,724
"ENSG00000108387","4-Sep","ENSG00000108387_44808",36,219,55,164
"ENSG00000108389","MTMR4","ENSG00000108389_MTMR4",2121,1223,1483,1940
"ENSG00000108395","TRIM37","ENSG00000108395_TRIM37",1356,776,629,913
"ENSG00000108406","DHX40","ENSG00000108406_DHX40",1286,951,669,986
"ENSG00000108423","TUBD1","ENSG00000108423_TUBD1",368,185,184,218
"ENSG00000108424","KPNB1","ENSG00000108424_KPNB1",19159,6896,8920,8549
"ENSG00000108433","GOSR2","ENSG00000108433_GOSR2",845,502,455,702
"ENSG00000108439","PNPO","ENSG00000108439_PNPO",1269,730,536,704
"ENSG00000108443","RPS6KB1","ENSG00000108443_RPS6KB1",1362,694,734,948
"ENSG00000108448","TRIM16L","ENSG00000108448_TRIM16L",202,317,112,293
"ENSG00000108465","CDK5RAP3","ENSG00000108465_CDK5RAP3",354,248,178,119
"ENSG00000108468","CBX1","ENSG00000108468_CBX1",4104,2813,2178,4026
"ENSG00000108469","RECQL5","ENSG00000108469_RECQL5",678,799,482,694
"ENSG00000108474","PIGL","ENSG00000108474_PIGL",537,434,284,475
"ENSG00000108479","GALK1","ENSG00000108479_GALK1",531,673,322,510
"ENSG00000108506","INTS2","ENSG00000108506_INTS2",928,522,468,662
"ENSG00000108509","CAMTA2","ENSG00000108509_CAMTA2",1756,1526,1201,1628
"ENSG00000108510","MED13","ENSG00000108510_MED13",2143,1063,1088,1898
"ENSG00000108511","HOXB6","ENSG00000108511_HOXB6",134,108,64,162
"ENSG00000108515","ENO3","ENSG00000108515_ENO3",53,116,33,115
"ENSG00000108518","PFN1","ENSG00000108518_PFN1",38728,24635,28432,29690
"ENSG00000108523","RNF167","ENSG00000108523_RNF167",3809,2656,2209,2914
"ENSG00000108528","SLC25A11","ENSG00000108528_SLC25A11",2903,1910,1636,1795
"ENSG00000108556","CHRNE","ENSG00000108556_CHRNE",21,39,23,34
"ENSG00000108557","RAI1","ENSG00000108557_RAI1",1742,1344,1136,1489
"ENSG00000108559","NUP88","ENSG00000108559_NUP88",2042,729,1077,1224
"ENSG00000108561","C1QBP","ENSG00000108561_C1QBP",7685,3544,5221,5458
"ENSG00000108578","BLMH","ENSG00000108578_BLMH",3317,1783,1665,2359
"ENSG00000108582","CPD","ENSG00000108582_CPD",3549,3420,1998,3987
"ENSG00000108587","GOSR1","ENSG00000108587_GOSR1",1730,1002,881,1301
"ENSG00000108588","CCDC47","ENSG00000108588_CCDC47",3130,1774,1854,2616
"ENSG00000108590","MED31","ENSG00000108590_MED31",501,309,229,323
"ENSG00000108591","DRG2","ENSG00000108591_DRG2",1053,860,654,641
"ENSG00000108592","FTSJ3","ENSG00000108592_FTSJ3",3346,1800,1740,2580
"ENSG00000108599","AKAP10","ENSG00000108599_AKAP10",976,730,585,986
"ENSG00000108604","SMARCD2","ENSG00000108604_SMARCD2",6957,4289,3722,5343
"ENSG00000108639","SYNGR2","ENSG00000108639_SYNGR2",3189,3103,2416,3453
"ENSG00000108641","B9D1","ENSG00000108641_B9D1",370,304,268,298
"ENSG00000108651","UTP6","ENSG00000108651_UTP6",2758,1180,1527,2006
"ENSG00000108654","DDX5","ENSG00000108654_DDX5",16903,11826,9561,14941
"ENSG00000108666","C17orf75","ENSG00000108666_C17orf75",764,544,470,678
"ENSG00000108669","CYTH1","ENSG00000108669_CYTH1",1227,1000,809,1118
"ENSG00000108671","PSMD11","ENSG00000108671_PSMD11",4851,2505,2942,3934
"ENSG00000108679","LGALS3BP","ENSG00000108679_LGALS3BP",16238,19501,8955,15779
"ENSG00000108733","PEX12","ENSG00000108733_PEX12",157,97,80,72
"ENSG00000108771","DHX58","ENSG00000108771_DHX58",143,231,106,198
"ENSG00000108773","KAT2A","ENSG00000108773_KAT2A",2785,2292,1675,2177
"ENSG00000108774","RAB5C","ENSG00000108774_RAB5C",1641,1268,1001,1458
"ENSG00000108784","NAGLU","ENSG00000108784_NAGLU",395,389,196,150
"ENSG00000108786","HSD17B1","ENSG00000108786_HSD17B1",28,15,8,17
"ENSG00000108788","MLX","ENSG00000108788_MLX",1583,1081,1116,1281
"ENSG00000108797","CNTNAP1","ENSG00000108797_CNTNAP1",424,395,308,431
"ENSG00000108799","EZH1","ENSG00000108799_EZH1",1156,669,547,846
"ENSG00000108813","DLX4","ENSG00000108813_DLX4",20,148,25,108
"ENSG00000108819","PPP1R9B","ENSG00000108819_PPP1R9B",2546,1615,1564,1948
"ENSG00000108821","COL1A1","ENSG00000108821_COL1A1",366,760,271,491
"ENSG00000108826","MRPL27","ENSG00000108826_MRPL27",1833,955,1034,1008
"ENSG00000108828","VAT1","ENSG00000108828_VAT1",7913,7723,4376,7530
"ENSG00000108829","LRRC59","ENSG00000108829_LRRC59",9455,5005,6117,7136
"ENSG00000108830","RND2","ENSG00000108830_RND2",37,143,38,92
"ENSG00000108840","HDAC5","ENSG00000108840_HDAC5",625,786,568,1258
"ENSG00000108846","ABCC3","ENSG00000108846_ABCC3",99,160,66,115
"ENSG00000108848","LUC7L3","ENSG00000108848_LUC7L3",3756,2413,2508,3232
"ENSG00000108852","MPP2","ENSG00000108852_MPP2",567,774,257,613
"ENSG00000108854","SMURF2","ENSG00000108854_SMURF2",1816,1014,1410,1424
"ENSG00000108861","DUSP3","ENSG00000108861_DUSP3",2122,1487,1150,1584
"ENSG00000108883","EFTUD2","ENSG00000108883_EFTUD2",7989,4304,4885,5490
"ENSG00000108946","PRKAR1A","ENSG00000108946_PRKAR1A",4691,3099,2824,3655
"ENSG00000108947","EFNB3","ENSG00000108947_EFNB3",271,524,172,410
"ENSG00000108953","YWHAE","ENSG00000108953_YWHAE",23166,14177,14839,18291
"ENSG00000108960","MMD","ENSG00000108960_MMD",418,282,196,407
"ENSG00000108961","RANGRF","ENSG00000108961_RANGRF",1372,835,955,1120
"ENSG00000108963","DPH1","ENSG00000108963_DPH1",797,599,514,691
"ENSG00000108984","MAP2K6","ENSG00000108984_MAP2K6",271,283,100,191
"ENSG00000109016","DHRS7B","ENSG00000109016_DHRS7B",1106,858,704,832
"ENSG00000109046","WSB1","ENSG00000109046_WSB1",2684,1545,1237,1346
"ENSG00000109062","SLC9A3R1","ENSG00000109062_SLC9A3R1",1924,2121,1146,1590
"ENSG00000109063","MYH3","ENSG00000109063_MYH3",64,8,39,13
"ENSG00000109065","NAT9","ENSG00000109065_NAT9",993,633,633,654
"ENSG00000109066","TMEM104","ENSG00000109066_TMEM104",754,712,523,579
"ENSG00000109079","TNFAIP1","ENSG00000109079_TNFAIP1",2357,2348,1556,2403
"ENSG00000109083","IFT20","ENSG00000109083_IFT20",464,472,352,633
"ENSG00000109084","TMEM97","ENSG00000109084_TMEM97",1729,913,921,1021
"ENSG00000109089","CDR2L","ENSG00000109089_CDR2L",682,893,459,1152
"ENSG00000109099","PMP22","ENSG00000109099_PMP22",17,30,29,89
"ENSG00000109101","FOXN1","ENSG00000109101_FOXN1",101,183,43,74
"ENSG00000109103","UNC119","ENSG00000109103_UNC119",1654,1565,952,1622
"ENSG00000109107","ALDOC","ENSG00000109107_ALDOC",1907,2450,1591,3141
"ENSG00000109111","SUPT6H","ENSG00000109111_SUPT6H",3431,2804,2297,3154
"ENSG00000109113","RAB34","ENSG00000109113_RAB34",4518,3179,2582,3183
"ENSG00000109118","PHF12","ENSG00000109118_PHF12",1915,1281,1032,1560
"ENSG00000109133","TMEM33","ENSG00000109133_TMEM33",2299,1694,1237,2038
"ENSG00000109171","SLAIN2","ENSG00000109171_SLAIN2",1945,1148,1055,1664
"ENSG00000109180","OCIAD1","ENSG00000109180_OCIAD1",3913,3002,2273,3270
"ENSG00000109184","DCUN1D4","ENSG00000109184_DCUN1D4",922,487,452,471
"ENSG00000109189","USP46","ENSG00000109189_USP46",821,436,424,437
"ENSG00000109220","CHIC2","ENSG00000109220_CHIC2",187,198,172,288
"ENSG00000109255","NMU","ENSG00000109255_NMU",29,9,22,29
"ENSG00000109265","KIAA1211","ENSG00000109265_KIAA1211",49,49,16,92
"ENSG00000109270","LAMTOR3","ENSG00000109270_LAMTOR3",979,714,608,755
"ENSG00000109320","NFKB1","ENSG00000109320_NFKB1",1719,913,1058,1496
"ENSG00000109321","AREG","ENSG00000109321_AREG",1778,2358,2383,3304
"ENSG00000109323","MANBA","ENSG00000109323_MANBA",996,1114,535,1009
"ENSG00000109332","UBE2D3","ENSG00000109332_UBE2D3",11156,5568,6643,6533
"ENSG00000109339","MAPK10","ENSG00000109339_MAPK10",56,84,34,48
"ENSG00000109381","ELF2","ENSG00000109381_ELF2",786,412,397,601
"ENSG00000109390","NDUFC1","ENSG00000109390_NDUFC1",1188,913,840,990
"ENSG00000109436","TBC1D9","ENSG00000109436_TBC1D9",377,343,227,486
"ENSG00000109445","ZNF330","ENSG00000109445_ZNF330",1021,757,767,1329
"ENSG00000109452","INPP4B","ENSG00000109452_INPP4B",1350,788,785,1112
"ENSG00000109458","GAB1","ENSG00000109458_GAB1",390,278,255,410
"ENSG00000109466","KLHL2","ENSG00000109466_KLHL2",618,412,281,558
"ENSG00000109472","CPE","ENSG00000109472_CPE",778,1199,312,945
"ENSG00000109475","RPL34","ENSG00000109475_RPL34",8051,5384,5252,6843
"ENSG00000109501","WFS1","ENSG00000109501_WFS1",1047,1375,817,1341
"ENSG00000109519","GRPEL1","ENSG00000109519_GRPEL1",2438,1157,1494,1915
"ENSG00000109534","GAR1","ENSG00000109534_GAR1",902,274,553,480
"ENSG00000109536","FRG1","ENSG00000109536_FRG1",1137,691,775,1057
"ENSG00000109572","CLCN3","ENSG00000109572_CLCN3",1879,1239,961,1320
"ENSG00000109576","AADAT","ENSG00000109576_AADAT",267,199,148,245
