"Geneid","GeneName","NewName","GeneType","chr","start","end","strand","logFC","logCPM","PValue","FDR","significance"
"ENSG00000173546","CSPG4","ENSG00000173546_CSPG4","protein_coding","chr15",75674322,75712848,"-",1.14368216249753,5.96085921471826,0.00176012751570537,0.0238527526351371,"Up_in_Ssh1"
"ENSG00000167644","C19orf33","ENSG00000167644_C19orf33","protein_coding","chr19",38304164,38305006,"+",-1.96363905673401,0.860356103643664,0.0017606429188516,0.0238527526351371,"Down_in_Ssh1"
"ENSG00000143314","MRPL24","ENSG00000143314_MRPL24","protein_coding","chr1",156737303,156741590,"-",-0.732162710719329,5.72417646677678,0.00176100786771232,0.0238527526351371,"FDR_significant"
"ENSG00000215492","HNRNPA1P7","ENSG00000215492_HNRNPA1P7","processed_pseudogene","chr18",32412214,32413176,"-",-0.996615005385493,3.75145179700413,0.00177402434529769,0.02398710953835,"FDR_significant"
"ENSG00000120699","EXOSC8","ENSG00000120699_EXOSC8","protein_coding","chr13",36998816,37025881,"+",-0.752208800572436,5.66174320955157,0.00177424355081117,0.02398710953835,"FDR_significant"
"ENSG00000171368","TPPP","ENSG00000171368_TPPP","protein_coding","chr5",659862,693352,"-",1.70435577678926,1.2796069022074,0.00177865673837673,0.0240243215474863,"Up_in_Ssh1"
"ENSG00000175274","TP53I11","ENSG00000175274_TP53I11","protein_coding","chr11",44885903,44951306,"-",0.918002411694914,5.02312210374629,0.00178659693530385,0.0241090590168894,"FDR_significant"
"ENSG00000168016","TRANK1","ENSG00000168016_TRANK1","protein_coding","chr3",36826819,36945057,"-",1.17445074557125,2.94896974270625,0.00179082445327414,0.0241435848472169,"Up_in_Ssh1"
"ENSG00000184178","SCFD2","ENSG00000184178_SCFD2","protein_coding","chr4",52872982,53366066,"-",-1.02252305009797,4.06618026367388,0.00179266913812419,0.0241459513520527,"Down_in_Ssh1"
"ENSG00000171388","APLN","ENSG00000171388_APLN","protein_coding","chrX",129645259,129654956,"-",-1.28063946256913,2.66648033499625,0.00181549366108461,0.0244306337686047,"Down_in_Ssh1"
"ENSG00000134321","RSAD2","ENSG00000134321_RSAD2","protein_coding","chr2",6865557,6898239,"+",2.42721025885175,1.36752029586236,0.00182077094049374,0.0244767581962579,"Up_in_Ssh1"
"ENSG00000198700","IPO9","ENSG00000198700_IPO9","protein_coding","chr1",201829149,201884291,"+",-0.722544635250715,7.41851449912914,0.00182230530743604,0.0244767581962579,"FDR_significant"
"ENSG00000182580","EPHB3","ENSG00000182580_EPHB3","protein_coding","chr3",184561785,184582408,"+",0.895505628505468,4.56811228157374,0.00182440781310885,0.0244822666274885,"FDR_significant"
"ENSG00000080608","PUM3","ENSG00000080608_PUM3","protein_coding","chr9",2720469,2844095,"-",-0.804973846834952,6.02296159726643,0.00182868167531529,0.024516875917619,"FDR_significant"
"ENSG00000000460","FIRRM","ENSG00000000460_FIRRM","protein_coding","chr1",169662007,169854080,"+",-0.946015350682198,4.77921438240848,0.0018337601188818,0.0245621980368001,"FDR_significant"
"ENSG00000188883","KLRG2","ENSG00000188883_KLRG2","protein_coding","chr7",139452690,139483673,"-",1.80895519134407,0.457705852875835,0.00184777636948858,0.0247270425171339,"Up_in_Ssh1"
"ENSG00000228253","MT-ATP8","ENSG00000228253_MT-ATP8","protein_coding","chrM",8366,8572,"+",-0.743391336808788,6.97657337059913,0.00185434179547287,0.0247919671102686,"FDR_significant"
"ENSG00000004777","ARHGAP33","ENSG00000004777_ARHGAP33","protein_coding","chr19",35774532,35788822,"+",-1.19234029151202,3.33879568596644,0.0018657755177352,0.024921799297837,"Down_in_Ssh1"
"ENSG00000148362","PAXX","ENSG00000148362_PAXX","protein_coding","chr9",136992422,136993984,"+",-0.71958575955328,5.98098760917342,0.0018742772394503,0.0250122643412251,"FDR_significant"
"ENSG00000125944","HNRNPR","ENSG00000125944_HNRNPR","protein_coding","chr1",23303771,23344336,"-",-0.789829124636389,7.78175008751774,0.00187955832264355,0.0250534070036214,"FDR_significant"
"ENSG00000037897","METTL1","ENSG00000037897_METTL1","protein_coding","chr12",57768471,57772119,"-",-1.11586821058836,3.39373724443162,0.00188179294284336,0.0250534070036214,"Down_in_Ssh1"
"ENSG00000125046","SSUH2","ENSG00000125046_SSUH2","protein_coding","chr3",8619386,8745040,"-",1.66030978860363,1.28031638282088,0.00188255588365384,0.0250534070036214,"Up_in_Ssh1"
"ENSG00000105088","OLFM2","ENSG00000105088_OLFM2","protein_coding","chr19",9853718,9936515,"-",1.07989992369726,4.01993091458972,0.00189994756594533,0.025261619015593,"Up_in_Ssh1"
"ENSG00000110002","VWA5A","ENSG00000110002_VWA5A","protein_coding","chr11",124115404,124147721,"+",1.53226274833978,3.0831731910212,0.00192177910205538,0.0255284265292315,"Up_in_Ssh1"
"ENSG00000149474","KAT14","ENSG00000149474_KAT14","protein_coding","chr20",18137228,18188387,"+",0.782599680072934,5.80191485971273,0.0019383999323947,0.0257255902954328,"FDR_significant"
"ENSG00000130119","GNL3L","ENSG00000130119_GNL3L","protein_coding","chrX",54530183,54621521,"+",-0.777485144833534,4.97516433089659,0.00195005443628036,0.0258445915091784,"FDR_significant"
"ENSG00000102312","PORCN","ENSG00000102312_PORCN","protein_coding","chrX",48508959,48520814,"+",0.869044230888965,5.26017150815036,0.00195093971574885,0.0258445915091784,"FDR_significant"
"ENSG00000167772","ANGPTL4","ENSG00000167772_ANGPTL4","protein_coding","chr19",8363289,8374370,"+",0.949769147967688,6.38343421934768,0.00195908942188305,0.0259288083961209,"FDR_significant"
"ENSG00000185519","FAM131C","ENSG00000185519_FAM131C","protein_coding","chr1",16057769,16073651,"-",1.40903967948228,2.2728076563892,0.00197704331966289,0.0261425124883395,"Up_in_Ssh1"
"ENSG00000131650","KREMEN2","ENSG00000131650_KREMEN2","protein_coding","chr16",2964216,2968380,"+",0.883939860915131,5.34067877088272,0.00198126725936385,0.0261744403415136,"FDR_significant"
"ENSG00000123364","HOXC13","ENSG00000123364_HOXC13","protein_coding","chr12",53938831,53946544,"+",1.01789597775336,4.12544533020745,0.00198308872267357,0.0261745998742664,"Up_in_Ssh1"
"ENSG00000213199","ASIC3","ENSG00000213199_ASIC3","protein_coding","chr7",151048292,151052756,"+",1.47248629673499,1.62996638443047,0.00199235091124228,0.0262728790173481,"Up_in_Ssh1"
"ENSG00000028310","BRD9","ENSG00000028310_BRD9","protein_coding","chr5",850291,892801,"-",-0.954986626678258,5.43380839792792,0.00200185340792736,0.0263741451722015,"FDR_significant"
"ENSG00000131015","ULBP2","ENSG00000131015_ULBP2","protein_coding","chr6",149942014,149949235,"+",1.10021852431926,3.79369042010943,0.00202886208208874,0.0267056586710607,"Up_in_Ssh1"
"ENSG00000198719","DLL1","ENSG00000198719_DLL1","protein_coding","chr6",170282206,170306565,"-",1.05166667879102,4.20743521134063,0.00204805397152672,0.0269104284898411,"Up_in_Ssh1"
"ENSG00000286699","AC084198.2","ENSG00000286699_AC084198.2",NA,NA,NA,NA,NA,2.42199217076205,-0.504837195872649,0.00204813920692072,0.0269104284898411,"Up_in_Ssh1"
"ENSG00000151503","NCAPD3","ENSG00000151503_NCAPD3","protein_coding","chr11",134150113,134225504,"-",-0.774074102019839,7.0650076870758,0.00205494889956317,0.0269655307451584,"FDR_significant"
"ENSG00000176428","VPS37D","ENSG00000176428_VPS37D","protein_coding","chr7",73667831,73672112,"+",1.44192281843823,1.81566636168823,0.00205606113728119,0.0269655307451584,"Up_in_Ssh1"
"ENSG00000186868","MAPT","ENSG00000186868_MAPT","protein_coding","chr17",45894527,46028334,"+",1.56066040802751,1.57224012929357,0.0020654307330971,0.0270638777037886,"Up_in_Ssh1"
"ENSG00000271503","CCL5","ENSG00000271503_CCL5","protein_coding","chr17",35871491,35880793,"-",3.32723576911779,1.37171386240569,0.00207484940516139,0.0271626891358051,"Up_in_Ssh1"
"ENSG00000240024","SNHG33","ENSG00000240024_SNHG33","transcribed_unprocessed_pseudogene","chr3",183451741,183455335,"+",1.15473757245211,3.92552496528999,0.00208335157520292,0.0272306084151543,"Up_in_Ssh1"
"ENSG00000123240","OPTN","ENSG00000123240_OPTN","protein_coding","chr10",13099449,13138308,"+",0.71553591647797,6.53946590324812,0.00208422063400624,0.0272306084151543,"FDR_significant"
"ENSG00000165271","NOL6","ENSG00000165271_NOL6","protein_coding","chr9",33461353,33473930,"-",-0.722786588209179,6.88155047168365,0.00208568464841636,0.0272306084151543,"FDR_significant"
"ENSG00000178860","MSC","ENSG00000178860_MSC","protein_coding","chr8",71841560,71844412,"-",3.70766629188139,-1.15310993883278,0.00210920308182068,0.0275128329861299,"Up_in_Ssh1"
"ENSG00000162576","MXRA8","ENSG00000162576_MXRA8","protein_coding","chr1",1352689,1361777,"-",1.74680291843442,1.02974322884832,0.00212114059469145,0.0276436214800059,"Up_in_Ssh1"
"ENSG00000140521","POLG","ENSG00000140521_POLG","protein_coding","chr15",89305198,89334861,"-",0.728802553486181,7.35658549152284,0.00212510237133635,0.0276655691001756,"FDR_significant"
"ENSG00000186594","MIR22HG","ENSG00000186594_MIR22HG","lncRNA","chr17",1711447,1717174,"-",1.03830764628455,5.03877797975373,0.00212792804872701,0.0276655691001756,"Up_in_Ssh1"
"ENSG00000189052","CGB5","ENSG00000189052_CGB5","protein_coding","chr19",49043848,49045311,"+",2.26681040212876,-0.125189810369025,0.0021285620357041,0.0276655691001756,"Up_in_Ssh1"
"ENSG00000136068","FLNB","ENSG00000136068_FLNB","protein_coding","chr3",58008398,58172251,"+",1.05211690092053,9.79445510317196,0.00213110917744478,0.0276738109164419,"Up_in_Ssh1"
"ENSG00000032444","PNPLA6","ENSG00000032444_PNPLA6","protein_coding","chr19",7534004,7561764,"+",0.790328206223918,6.74424105731335,0.00214229483021797,0.0277853144728771,"FDR_significant"
"ENSG00000136689","IL1RN","ENSG00000136689_IL1RN","protein_coding","chr2",113099315,113134016,"+",1.03766359611628,3.48339216755398,0.00214387827561262,0.0277853144728771,"Up_in_Ssh1"
"ENSG00000136877","FPGS","ENSG00000136877_FPGS","protein_coding","chr9",127794597,127814327,"+",-0.813524562845359,5.50301603989625,0.00214545805794302,0.0277853144728771,"FDR_significant"
"ENSG00000105426","PTPRS","ENSG00000105426_PTPRS","protein_coding","chr19",5158495,5340812,"-",0.736337748769582,5.90133585217573,0.00214935038851183,0.0278108253311379,"FDR_significant"
"ENSG00000210196","MT-TP","ENSG00000210196_MT-TP","Mt_tRNA","chrM",15956,16023,"-",-2.14322542123416,-0.246807566796849,0.00215933864240343,0.0279150963369152,"Down_in_Ssh1"
"ENSG00000183578","TNFAIP8L3","ENSG00000183578_TNFAIP8L3","protein_coding","chr15",51056598,51105276,"-",2.40146952155835,-0.378889444543353,0.00217022385707652,0.0280107657894873,"Up_in_Ssh1"
"ENSG00000143994","ABHD1","ENSG00000143994_ABHD1","protein_coding","chr2",27123789,27130812,"+",1.64062837657801,0.953227657196741,0.00217061167219793,0.0280107657894873,"Up_in_Ssh1"
"ENSG00000136802","LRRC8A","ENSG00000136802_LRRC8A","protein_coding","chr9",128882133,128918039,"+",0.797250994408441,6.84793625467117,0.00217541664752035,0.0280477515356768,"FDR_significant"
"ENSG00000089048","ESF1","ENSG00000089048_ESF1","protein_coding","chr20",13714322,13784919,"-",-0.756451320876213,5.67003608599644,0.00218658266096436,0.0281666115525471,"FDR_significant"
"ENSG00000070814","TCOF1","ENSG00000070814_TCOF1","protein_coding","chr5",150357629,150400308,"+",-0.74524040799566,7.97739712334685,0.00219250457203963,0.0281939033996937,"FDR_significant"
"ENSG00000125657","TNFSF9","ENSG00000125657_TNFSF9","protein_coding","chr19",6531026,6535924,"+",0.954793602492831,4.03653220562229,0.00219397155328124,0.0281939033996937,"FDR_significant"
"ENSG00000112294","ALDH5A1","ENSG00000112294_ALDH5A1","protein_coding","chr6",24494867,24537207,"+",0.740605389543123,5.74163689678596,0.00219454826683638,0.0281939033996937,"FDR_significant"
"ENSG00000150687","PRSS23","ENSG00000150687_PRSS23","protein_coding","chr11",86791059,86952910,"+",0.891529787026527,6.80009005296086,0.00220810236294616,0.0283428649355627,"FDR_significant"
"ENSG00000115355","CCDC88A","ENSG00000115355_CCDC88A","protein_coding","chr2",55287842,55419895,"-",-0.955773883136844,4.17710602109993,0.00221514215937988,0.028390183386539,"FDR_significant"
"ENSG00000165752","STK32C","ENSG00000165752_STK32C","protein_coding","chr10",132207492,132331847,"-",0.879761867511822,4.39713771877975,0.00221699156356431,0.028390183386539,"FDR_significant"
"ENSG00000154127","UBASH3B","ENSG00000154127_UBASH3B","protein_coding","chr11",122655722,122814473,"+",-0.892430399183617,4.6704829474487,0.00221772695704956,0.028390183386539,"FDR_significant"
"ENSG00000211584","SLC48A1","ENSG00000211584_SLC48A1","protein_coding","chr12",47753916,47782751,"+",0.799891407803183,4.95235277598732,0.00221963897484969,0.028390183386539,"FDR_significant"
"ENSG00000240204","SMKR1","ENSG00000240204_SMKR1","protein_coding","chr7",129502531,129512918,"+",1.43629444839456,2.07600952879415,0.00222703034997988,0.0284595592250963,"Up_in_Ssh1"
"ENSG00000198042","MAK16","ENSG00000198042_MAK16","protein_coding","chr8",33485182,33501262,"+",-0.761578579803822,5.29072121444957,0.00223902352729085,0.0285875678250569,"FDR_significant"
"ENSG00000129993","CBFA2T3","ENSG00000129993_CBFA2T3","protein_coding","chr16",88874858,88977207,"-",2.72579825262441,0.262322602090364,0.00224360806053466,0.0286189243320379,"Up_in_Ssh1"
"ENSG00000215475","SIAH3","ENSG00000215475_SIAH3","protein_coding","chr13",45777242,45851753,"-",3.08068393025929,-0.966067805431362,0.00224543613416722,0.0286189243320379,"Up_in_Ssh1"
"ENSG00000106992","AK1","ENSG00000106992_AK1","protein_coding","chr9",127866486,127877675,"-",1.30667809220438,2.20571325789292,0.00224741605638426,0.0286189442532171,"Up_in_Ssh1"
"ENSG00000268655","SAXO3","ENSG00000268655_SAXO3","protein_coding","chr19",49017968,49020549,"-",2.0998189809723,-0.154269301348311,0.0022608072775234,0.0287641495836882,"Up_in_Ssh1"
"ENSG00000165617","DACT1","ENSG00000165617_DACT1","protein_coding","chr14",58633967,58648321,"+",1.97450589696623,0.103611746153165,0.00228121698621164,0.0289983171551297,"Up_in_Ssh1"
"ENSG00000167895","TMC8","ENSG00000167895_TMC8","protein_coding","chr17",78130770,78142968,"+",1.42145768178548,2.12591979530847,0.00228787395010366,0.0290574052345913,"Up_in_Ssh1"
"ENSG00000076003","MCM6","ENSG00000076003_MCM6","protein_coding","chr2",135839626,135876443,"-",-0.705749979547342,6.51680737281077,0.00229700090166956,0.0291033280516546,"FDR_significant"
"ENSG00000126458","RRAS","ENSG00000126458_RRAS","protein_coding","chr19",49635292,49640143,"-",0.787830686074902,6.04016891574804,0.00229930160485234,0.0291033280516546,"FDR_significant"
"ENSG00000158457","TSPAN33","ENSG00000158457_TSPAN33","protein_coding","chr7",129144707,129169699,"+",0.850696602589569,4.64168905645602,0.00229945425001293,0.0291033280516546,"FDR_significant"
"ENSG00000142606","MMEL1","ENSG00000142606_MMEL1","protein_coding","chr1",2590639,2633016,"-",1.99769873066346,0.259252644745238,0.00229953711897147,0.0291033280516546,"Up_in_Ssh1"
"ENSG00000008256","CYTH3","ENSG00000008256_CYTH3","protein_coding","chr7",6161779,6272644,"-",0.701369921507853,6.72013858683811,0.00230903022455412,0.0291979293954545,"FDR_significant"
"ENSG00000137834","SMAD6","ENSG00000137834_SMAD6","protein_coding","chr15",66702236,66782849,"+",2.11321582500568,-0.117456885659557,0.00231151186670404,0.0292037822390748,"Up_in_Ssh1"
"ENSG00000171130","ATP6V0E2","ENSG00000171130_ATP6V0E2","protein_coding","chr7",149872968,149891204,"+",0.793745486044665,5.13535678945623,0.0023148999016494,0.0292210662977838,"FDR_significant"
"ENSG00000135144","DTX1","ENSG00000135144_DTX1","protein_coding","chr12",113056730,113098028,"+",1.72722752109249,1.11328151407335,0.00231824293082313,0.0292222613858944,"Up_in_Ssh1"
"ENSG00000111653","ING4","ENSG00000111653_ING4","protein_coding","chr12",6650301,6663142,"-",0.908826825905446,4.165254594456,0.00231903470696853,0.0292222613858944,"FDR_significant"
"ENSG00000183527","PSMG1","ENSG00000183527_PSMG1","protein_coding","chr21",39174769,39183488,"-",-0.717136187580538,5.79651987062599,0.00232434811830074,0.0292637248732276,"FDR_significant"
"ENSG00000176826","FKBP9P1","ENSG00000176826_FKBP9P1","transcribed_unprocessed_pseudogene","chr7",55682652,55713252,"-",1.63579542341425,1.10569953648711,0.00232961790318873,0.0292860106710378,"Up_in_Ssh1"
"ENSG00000185504","FAAP100","ENSG00000185504_FAAP100","protein_coding","chr17",81539885,81553961,"-",-0.857835012189595,5.29075618322947,0.00233016717007911,0.0292860106710378,"FDR_significant"
"ENSG00000100726","TELO2","ENSG00000100726_TELO2","protein_coding","chr16",1493344,1510457,"+",-0.767938374398544,5.69567421617536,0.00235175626024488,0.0295316892888042,"FDR_significant"
"ENSG00000141076","UTP4","ENSG00000141076_UTP4","protein_coding","chr16",69131291,69231130,"+",-0.701085079114264,6.31887762489169,0.00235486607063288,0.0295450933024937,"FDR_significant"
"ENSG00000119403","PHF19","ENSG00000119403_PHF19","protein_coding","chr9",120855651,120894896,"-",-0.794667614626318,6.16315736681258,0.00236223252408916,0.029611833356563,"FDR_significant"
"ENSG00000242372","EIF6","ENSG00000242372_EIF6","protein_coding","chr20",35278907,35284985,"-",-0.694105304641902,7.30117365733979,0.00237136471214398,0.0296885374405489,"FDR_significant"
"ENSG00000133519","ZDHHC8BP","ENSG00000133519_ZDHHC8BP","transcribed_unprocessed_pseudogene","chr22",23397938,23402157,"-",1.24345930061028,3.08460726346771,0.00237245605428415,0.0296885374405489,"Up_in_Ssh1"
"ENSG00000197451","HNRNPAB","ENSG00000197451_HNRNPAB","protein_coding","chr5",178204533,178211163,"+",-0.716229674506293,7.97576033126468,0.00239872763506951,0.0299913517449572,"FDR_significant"
"ENSG00000141696","P3H4","ENSG00000141696_P3H4","protein_coding","chr17",41801947,41812604,"-",0.740897986907962,5.33149373448751,0.00241575349867297,0.0301781434471531,"FDR_significant"
"ENSG00000148730","EIF4EBP2","ENSG00000148730_EIF4EBP2","protein_coding","chr10",70404145,70428618,"+",-0.744098368305866,6.44631036577277,0.00242647573358707,0.0302859343935035,"FDR_significant"
"ENSG00000120800","UTP20","ENSG00000120800_UTP20","protein_coding","chr12",101280105,101386618,"+",-0.89528417472245,4.90241313178899,0.00243261816781952,0.0303257042489032,"FDR_significant"
"ENSG00000174945","AMZ1","ENSG00000174945_AMZ1","protein_coding","chr7",2679522,2775500,"+",0.859864004001445,4.73149730130041,0.00243385473752085,0.0303257042489032,"FDR_significant"
"ENSG00000204950","LRRC10B","ENSG00000204950_LRRC10B","protein_coding","chr11",61508749,61511018,"+",2.41640598421085,-0.658476018271327,0.00244195536753562,0.0303674593393783,"Up_in_Ssh1"
"ENSG00000168899","VAMP5","ENSG00000168899_VAMP5","protein_coding","chr2",85584431,85593406,"+",2.09479697249787,0.0657588729895808,0.00244212981131388,0.0303674593393783,"Up_in_Ssh1"
"ENSG00000285820","ENSG00000285820","ENSG00000285820_ENSG00000285820","lncRNA","chr9",116838144,116877264,"+",1.92570408184359,0.541676800182484,0.00244639506668758,0.0303674593393783,"Up_in_Ssh1"
"ENSG00000116663","FBXO6","ENSG00000116663_FBXO6","protein_coding","chr1",11664200,11674354,"+",0.928608387557465,4.40863230799899,0.00244646692804904,0.0303674593393783,"FDR_significant"
"ENSG00000132821","VSTM2L","ENSG00000132821_VSTM2L","protein_coding","chr20",37903111,37945350,"+",1.34843722785269,2.28506843243665,0.00244770203164075,0.0303674593393783,"Up_in_Ssh1"
"ENSG00000167670","CHAF1A","ENSG00000167670_CHAF1A","protein_coding","chr19",4402640,4445018,"+",-0.764466415788219,5.96894728009044,0.00245411075894951,0.0304034007434052,"FDR_significant"
"ENSG00000235863","B3GALT4","ENSG00000235863_B3GALT4","protein_coding","chr6",33277123,33284832,"+",1.10914802128968,3.63502568747773,0.00245480243801308,0.0304034007434052,"Up_in_Ssh1"
"ENSG00000130584","ZBTB46","ENSG00000130584_ZBTB46","protein_coding","chr20",63743668,63832038,"-",1.34988443231336,2.28526783137481,0.00246243337856819,0.0304718231431715,"Up_in_Ssh1"
"ENSG00000196196","HRCT1","ENSG00000196196_HRCT1","protein_coding","chr9",35906202,35907136,"+",1.37282416445474,1.68664137316146,0.00248957843644911,0.0307722044247349,"Up_in_Ssh1"
"ENSG00000005486","RHBDD2","ENSG00000005486_RHBDD2","protein_coding","chr7",75842602,75888926,"+",0.716607682763932,6.98060129443739,0.00249280430943089,0.0307722044247349,"FDR_significant"
"ENSG00000125457","MIF4GD","ENSG00000125457_MIF4GD","protein_coding","chr17",75266228,75271231,"-",0.759073322498482,5.06601059417601,0.0024930888694725,0.0307722044247349,"FDR_significant"
"ENSG00000114686","MRPL3","ENSG00000114686_MRPL3","protein_coding","chr3",131462212,131502983,"-",-0.706247051007986,6.97848060503213,0.00249915905157304,0.030820831065691,"FDR_significant"
"ENSG00000070404","FSTL3","ENSG00000070404_FSTL3","protein_coding","chr19",676392,683392,"+",0.761873046512713,6.35173989194684,0.00251515254351038,0.0309693355760408,"FDR_significant"
"ENSG00000132382","MYBBP1A","ENSG00000132382_MYBBP1A","protein_coding","chr17",4538897,4555386,"-",-0.691085813680139,7.41336219710212,0.0025154824624532,0.0309693355760408,"FDR_significant"
"ENSG00000049323","LTBP1","ENSG00000049323_LTBP1","protein_coding","chr2",32946953,33399509,"+",0.993089249684947,3.86831092420577,0.00252338428783529,0.0310402016223004,"FDR_significant"
"ENSG00000160161","CILP2","ENSG00000160161_CILP2","protein_coding","chr19",19538248,19546659,"+",1.25884032527634,3.14113648485562,0.00254737606828844,0.0313087019574007,"Up_in_Ssh1"
"ENSG00000213025","COX20P1","ENSG00000213025_COX20P1","processed_pseudogene","chr10",68632371,68632727,"+",-1.41322384992303,1.67907526664387,0.00255468897539398,0.0313719276044561,"Down_in_Ssh1"
"ENSG00000126391","FRMD8","ENSG00000126391_FRMD8","protein_coding","chr11",65386621,65413525,"+",0.760812653530495,5.67305460690041,0.00255923494037506,0.0314010963931006,"FDR_significant"
"ENSG00000166479","TMX3","ENSG00000166479_TMX3","protein_coding","chr18",68673688,68715108,"-",-0.735446591189681,5.47265357100361,0.00256628272208466,0.031460886320065,"FDR_significant"
"ENSG00000273183","ENSG00000273183","ENSG00000273183_ENSG00000273183","lncRNA","chr7",154956429,154957107,"+",2.68638374724289,-0.920712484033087,0.00256955494144811,0.0314743283513872,"Up_in_Ssh1"
"ENSG00000230061","TRPM2-AS","ENSG00000230061_TRPM2-AS","lncRNA","chr21",44414588,44425272,"-",1.11871625253062,3.05857185857688,0.00258433947766259,0.0315923312047477,"Up_in_Ssh1"
"ENSG00000164794","KCNV1","ENSG00000164794_KCNV1","protein_coding","chr8",109963636,109975771,"-",1.70035269250712,0.860583977369473,0.00258538742563008,0.0315923312047477,"Up_in_Ssh1"
"ENSG00000184220","CMSS1","ENSG00000184220_CMSS1","protein_coding","chr3",99817837,100181732,"+",-0.758567264612338,5.58816582355614,0.00258574036682022,0.0315923312047477,"FDR_significant"
"ENSG00000104140","RHOV","ENSG00000104140_RHOV","protein_coding","chr15",40872214,40874234,"-",1.50482915316417,2.47990666497473,0.00260804275109281,0.0318230742362968,"Up_in_Ssh1"
"ENSG00000064692","SNCAIP","ENSG00000064692_SNCAIP","protein_coding","chr5",122311354,122464219,"+",1.7605624498885,0.520598707196478,0.00260955062500847,0.0318230742362968,"Up_in_Ssh1"
"ENSG00000212864","RNF208","ENSG00000212864_RNF208","protein_coding","chr9",137220247,137222240,"-",1.21097809813507,2.68733234090463,0.00261122557158055,0.0318230742362968,"Up_in_Ssh1"
"ENSG00000141526","SLC16A3","ENSG00000141526_SLC16A3","protein_coding","chr17",82217934,82261129,"+",0.883886980853973,7.0389629081866,0.00264531725684027,0.0322114136678883,"FDR_significant"
"ENSG00000167862","MRPL58","ENSG00000167862_MRPL58","protein_coding","chr17",75012670,75021261,"+",-0.923816667818898,3.99421318347796,0.00264950732871726,0.0322118785921603,"FDR_significant"
"ENSG00000156876","SASS6","ENSG00000156876_SASS6","protein_coding","chr1",100083563,100132955,"-",-1.05022107469446,3.94960544009944,0.00265148055293896,0.0322118785921603,"Down_in_Ssh1"
"ENSG00000013503","POLR3B","ENSG00000013503_POLR3B","protein_coding","chr12",106357748,106510198,"+",-0.763581064910256,4.93541984337248,0.00265254915276367,0.0322118785921603,"FDR_significant"
"ENSG00000135439","AGAP2","ENSG00000135439_AGAP2","protein_coding","chr12",57723761,57742157,"-",0.906338109825844,4.28891813241233,0.00265530838593563,0.0322118785921603,"FDR_significant"
"ENSG00000181163","NPM1","ENSG00000181163_NPM1","protein_coding","chr5",171387116,171411810,"+",-0.68935365002786,10.1047280662075,0.00265648908892902,0.0322118785921603,"FDR_significant"
"ENSG00000109929","SC5D","ENSG00000109929_SC5D","protein_coding","chr11",121292681,121313410,"+",0.677501851624168,6.49590758683936,0.00266258012403923,0.0322444476726423,"FDR_significant"
"ENSG00000143845","ETNK2","ENSG00000143845_ETNK2","protein_coding","chr1",204131062,204152044,"-",0.833080365521895,4.70421858682091,0.00266413775595432,0.0322444476726423,"FDR_significant"
"ENSG00000100346","CACNA1I","ENSG00000100346_CACNA1I","protein_coding","chr22",39570753,39689735,"+",2.0507547714584,-0.0608199783706652,0.00266586198095398,0.0322444476726423,"Up_in_Ssh1"
"ENSG00000146674","IGFBP3","ENSG00000146674_IGFBP3","protein_coding","chr7",45912245,45921874,"-",-3.30927775163989,1.48431627478311,0.00266880487069959,0.0322530754047955,"Down_in_Ssh1"
"ENSG00000163888","CAMK2N2","ENSG00000163888_CAMK2N2","protein_coding","chr3",184259213,184261553,"-",1.15268954085767,2.92492749434711,0.00267882092143999,0.0323314568076293,"Up_in_Ssh1"
"ENSG00000101246","ARFRP1","ENSG00000101246_ARFRP1","protein_coding","chr20",63698642,63708025,"-",-0.982927715747556,5.22327333219766,0.00267976059120334,0.0323314568076293,"FDR_significant"
"ENSG00000224877","NDUFAF8","ENSG00000224877_NDUFAF8","protein_coding","chr17",81239305,81241310,"+",-0.775994830724745,4.98211145350378,0.00269535545864228,0.032482542146511,"FDR_significant"
"ENSG00000143603","KCNN3","ENSG00000143603_KCNN3","protein_coding","chr1",154697455,154870281,"-",1.62322492860826,1.22597671106092,0.00269677402999859,0.032482542146511,"Up_in_Ssh1"
"ENSG00000152795","HNRNPDL","ENSG00000152795_HNRNPDL","protein_coding","chr4",82422565,82430462,"-",-0.694419468126718,7.96035848968293,0.00270570377021338,0.0325629873044149,"FDR_significant"
"ENSG00000007255","TRAPPC6A","ENSG00000007255_TRAPPC6A","protein_coding","chr19",45162928,45178237,"-",1.06703498249603,3.8020940288532,0.00272970533564453,0.0328091150255734,"Up_in_Ssh1"
"ENSG00000089006","SNX5","ENSG00000089006_SNX5","protein_coding","chr20",17941597,17968980,"-",-0.680046741525135,7.28352075780794,0.00273069089525718,0.0328091150255734,"FDR_significant"
"ENSG00000077514","POLD3","ENSG00000077514_POLD3","protein_coding","chr11",74493851,74669117,"+",-0.726764952139642,6.08263105930255,0.00273814468392067,0.0328713701224867,"FDR_significant"
"ENSG00000172243","CLEC7A","ENSG00000172243_CLEC7A","protein_coding","chr12",10116777,10130258,"-",1.59203957269619,0.995063197358817,0.00275798328781182,0.0330820781438522,"Up_in_Ssh1"
"ENSG00000261949","GFY","ENSG00000261949_GFY","protein_coding","chr19",49423749,49428987,"+",2.41397636520702,-0.704956799545636,0.00276176832485247,0.0331000336266079,"Up_in_Ssh1"
